category,item_code
G0132,9300.322
G0165,9300.322
G0204,9300.322
G0288,9300.322
G0346,9300.322
G0531,9300.322
G0544,9300.322
G0570,9300.322
G0643,9300.322
G0806,9300.322
G0813,9300.322
G0895,9300.322
G0008,9300.323
G0033,9300.323
G0036,9300.323
G0042,9300.323
G0097,9300.323
G0123,9300.323
G0132,9300.323
G0165,9300.323
G0205,9300.323
G0289,9300.323
G0340,9300.323
G0531,9300.323
G0544,9300.323
G0570,9300.323
G0643,9300.323
G0806,9300.323
G0814,9300.323
G0896,9300.323
G0008,9300.324
G0033,9300.324
G0042,9300.324
G0060,9300.324
G0111,9300.324
G0126,9300.324
G0132,9300.324
G0165,9300.324
G0398,9300.324
G0531,9300.324
G0570,9300.324
G0643,9300.324
G0806,9300.324
G0969,9300.324
G0970,9300.324
G1102,9300.324
G1120,9300.324
G0008,9300.325
G0033,9300.325
G0042,9300.325
G0060,9300.325
G0111,9300.325
G0126,9300.325
G0132,9300.325
G0165,9300.325
G0206,9300.325
G0290,9300.325
G0395,9300.325
G0531,9300.325
G0544,9300.325
G0570,9300.325
G0643,9300.325
G0653,9300.325
G0806,9300.325
G0831,9300.325
G0913,9300.325
G0008,9300.326
G0033,9300.326
G0037,9300.326
G0042,9300.326
G0082,9300.326
G0122,9300.326
G0132,9300.326
G0165,9300.326
G0531,9300.326
G0570,9300.326
G0643,9300.326
G0649,9300.326
G0806,9300.326
G0965,9300.326
G0966,9300.326
G1104,9300.326
G1117,9300.326
G0008,9300.327
G0033,9300.327
G0037,9300.327
G0042,9300.327
G0082,9300.327
G0122,9300.327
G0132,9300.327
G0165,9300.327
G0207,9300.327
G0291,9300.327
G0531,9300.327
G0570,9300.327
G0643,9300.327
G0649,9300.327
G0806,9300.327
G0808,9300.327
G0890,9300.327
G0008,9300.328
G0033,9300.328
G0037,9300.328
G0042,9300.328
G0082,9300.328
G0122,9300.328
G0132,9300.328
G0165,9300.328
G0531,9300.328
G0570,9300.328
G0643,9300.328
G0649,9300.328
G0806,9300.328
G0965,9300.328
G0966,9300.328
G1105,9300.328
G1118,9300.328
G0008,9300.329
G0033,9300.329
G0037,9300.329
G0042,9300.329
G0082,9300.329
G0122,9300.329
G0132,9300.329
G0165,9300.329
G0531,9300.329
G0570,9300.329
G0643,9300.329
G0649,9300.329
G0806,9300.329
G0808,9300.329
G0890,9300.329
G1106,9300.329
G1116,9300.329
G0008,9300.33
G0033,9300.33
G0042,9300.33
G0063,9300.33
G0112,9300.33
G0126,9300.33
G0132,9300.33
G0165,9300.33
G0400,9300.33
G0531,9300.33
G0570,9300.33
G0643,9300.33
G0806,9300.33
G0971,9300.33
G0972,9300.33
G1103,9300.33
G1121,9300.33
G0008,9300.331
G0033,9300.331
G0042,9300.331
G0063,9300.331
G0112,9300.331
G0126,9300.331
G0132,9300.331
G0165,9300.331
G0208,9300.331
G0292,9300.331
G0399,9300.331
G0531,9300.331
G0544,9300.331
G0570,9300.331
G0643,9300.331
G0653,9300.331
G0806,9300.331
G0832,9300.331
G0914,9300.331
G0004,9300.332
G0033,9300.332
G0039,9300.332
G0042,9300.332
G0102,9300.332
G0123,9300.332
G0132,9300.332
G0209,9300.332
G0293,9300.332
G0341,9300.332
G0531,9300.332
G0544,9300.332
G0570,9300.332
G0646,9300.332
G0806,9300.332
G0818,9300.332
G0900,9300.332
G0008,9300.333
G0033,9300.333
G0042,9300.333
G0061,9300.333
G0083,9300.333
G0122,9300.333
G0132,9300.333
G0165,9300.333
G0531,9300.333
G0570,9300.333
G0643,9300.333
G0652,9300.333
G0806,9300.333
G0967,9300.333
G0968,9300.333
G1107,9300.333
G1119,9300.333
G0008,9300.334
G0033,9300.334
G0042,9300.334
G0061,9300.334
G0083,9300.334
G0122,9300.334
G0132,9300.334
G0165,9300.334
G0210,9300.334
G0294,9300.334
G0531,9300.334
G0570,9300.334
G0643,9300.334
G0652,9300.334
G0806,9300.334
G0809,9300.334
G0891,9300.334
G0004,9300.335
G0033,9300.335
G0039,9300.335
G0042,9300.335
G0091,9300.335
G0122,9300.335
G0132,9300.335
G0211,9300.335
G0295,9300.335
G0531,9300.335
G0544,9300.335
G0570,9300.335
G0643,9300.335
G0646,9300.335
G0806,9300.335
G0810,9300.335
G0892,9300.335
G0007,9300.336
G0019,9300.336
G0033,9300.336
G0035,9300.336
G0042,9300.336
G0124,9300.336
G0132,9300.336
G0166,9300.336
G0212,9300.336
G0296,9300.336
G0570,9300.336
G0644,9300.336
G0822,9300.336
G0904,9300.336
G0806,9300.336
G0653,9300.336
G0007,9300.337
G0019,9300.337
G0033,9300.337
G0042,9300.337
G0124,9300.337
G0132,9300.337
G0166,9300.337
G0213,9300.337
G0297,9300.337
G0570,9300.337
G0644,9300.337
G0823,9300.337
G0905,9300.337
G0806,9300.337
G0033,9300.338
G0042,9300.338
G0124,9300.338
G0260,9300.338
G0298,9300.338
G0528,9300.338
G0570,9300.338
G0644,9300.338
G0696,9300.338
G0824,9300.338
G0906,9300.338
G0806,9300.338
G0019,9300.339
G0033,9300.339
G0042,9300.339
G0124,9300.339
G0261,9300.339
G0299,9300.339
G0528,9300.339
G0570,9300.339
G0644,9300.339
G0696,9300.339
G0825,9300.339
G0907,9300.339
G0653,9300.339
G0806,9300.339
G0007,9300.34
G0019,9300.34
G0042,9300.34
G0124,9300.34
G0264,9300.34
G0300,9300.34
G0570,9300.34
G0644,9300.34
G0826,9300.34
G0908,9300.34
G0653,9300.34
G0806,9300.34
G0007,9300.341
G0019,9300.341
G0042,9300.341
G0124,9300.341
G0265,9300.341
G0301,9300.341
G0570,9300.341
G0644,9300.341
G0827,9300.341
G0909,9300.341
G0653,9300.341
G0806,9300.341
G0007,9300.342
G0019,9300.342
G0033,9300.342
G0042,9300.342
G0124,9300.342
G0132,9300.342
G0165,9300.342
G0216,9300.342
G0303,9300.342
G0570,9300.342
G0644,9300.342
G0828,9300.342
G0910,9300.342
G0653,9300.342
G0806,9300.342
G0004,9300.343
G0033,9300.343
G0039,9300.343
G0042,9300.343
G0108,9300.343
G0126,9300.343
G0132,9300.343
G0214,9300.343
G0302,9300.343
G0396,9300.343
G0531,9300.343
G0570,9300.343
G0646,9300.343
G0806,9300.343
G0833,9300.343
G0915,9300.343
G0042,9300.344
G0106,9300.344
G0123,9300.344
G0132,9300.344
G0217,9300.344
G0304,9300.344
G0357,9300.344
G0531,9300.344
G0544,9300.344
G0570,9300.344
G0643,9300.344
G0806,9300.344
G0819,9300.344
G0901,9300.344
G0042,9300.345
G0107,9300.345
G0123,9300.345
G0132,9300.345
G0218,9300.345
G0305,9300.345
G0358,9300.345
G0531,9300.345
G0544,9300.345
G0570,9300.345
G0643,9300.345
G0806,9300.345
G0820,9300.345
G0902,9300.345
G0042,9300.346
G0252,9300.346
G0254,9300.346
G0570,9300.346
G0643,9300.346
G0821,9300.346
G0903,9300.346
G0019,9300.347
G0042,9300.347
G0124,9300.347
G0220,9300.347
G0307,9300.347
G0570,9300.347
G0644,9300.347
G0830,9300.347
G0912,9300.347
G0653,9300.347
G0806,9300.347
G0042,9300.348
G1208,9300.348
G1217,9300.348
G0570,9300.348
G0643,9300.348
G1224,9300.348
G1225,9300.348
G0123,9300.348
G0132,9300.348
G0806,9300.348
G0042,9300.349
G1209,9300.349
G1218,9300.349
G0570,9300.349
G0643,9300.349
G1226,9300.349
G1227,9300.349
G0123,9300.349
G0132,9300.349
G0806,9300.349
G0003,9300.35
G0033,9300.35
G0040,9300.35
G0042,9300.35
G0099,9300.35
G0123,9300.35
G0132,9300.35
G0202,9300.35
G0223,9300.35
G0286,9300.35
G0308,9300.35
G0342,9300.35
G0531,9300.35
G0544,9300.35
G0570,9300.35
G0646,9300.35
G0806,9300.35
G0815,9300.35
G0897,9300.35
G0003,9300.351
G0033,9300.351
G0040,9300.351
G0042,9300.351
G0100,9300.351
G0123,9300.351
G0132,9300.351
G0224,9300.351
G0287,9300.351
G0309,9300.351
G0343,9300.351
G0531,9300.351
G0544,9300.351
G0570,9300.351
G0646,9300.351
G0806,9300.351
G0816,9300.351
G0898,9300.351
G0003,9300.352
G0033,9300.352
G0040,9300.352
G0042,9300.352
G0101,9300.352
G0123,9300.352
G0132,9300.352
G0225,9300.352
G0310,9300.352
G0344,9300.352
G0531,9300.352
G0544,9300.352
G0570,9300.352
G0646,9300.352
G0806,9300.352
G0817,9300.352
G0899,9300.352
G0042,9300.353
G0126,9300.353
G0132,9300.353
G0643,9300.353
G0806,9300.353
G1267,9300.353
G1268,9300.353
G0008,9300.354
G0033,9300.354
G0036,9300.354
G0042,9300.354
G0094,9300.354
G0123,9300.354
G0132,9300.354
G0570,9300.354
G0643,9300.354
G1177,9300.354
G0806,9300.354
G0811,9300.354
G0893,9300.354
G0531,9300.354
G0339,9300.354
G0165,9300.354
G0008,9300.355
G0033,9300.355
G0036,9300.355
G0042,9300.355
G0095,9300.355
G0123,9300.355
G0132,9300.355
G0165,9300.355
G1264,9300.355
G0570,9300.355
G0643,9300.355
G0812,9300.355
G0894,9300.355
G0806,9300.355
G0008,9300.356
G0033,9300.356
G0036,9300.356
G0042,9300.356
G0096,9300.356
G0123,9300.356
G0132,9300.356
G0165,9300.356
G0570,9300.356
G0643,9300.356
G0806,9300.356
G0813,9300.356
G0895,9300.356
G1179,9300.356
G0008,9300.357
G0033,9300.357
G0036,9300.357
G0042,9300.357
G0097,9300.357
G0123,9300.357
G0132,9300.357
G0165,9300.357
G0570,9300.357
G0643,9300.357
G0806,9300.357
G0814,9300.357
G0896,9300.357
G1180,9300.357
G0008,9300.358
G0033,9300.358
G0042,9300.358
G0060,9300.358
G0111,9300.358
G0126,9300.358
G0132,9300.358
G0165,9300.358
G0570,9300.358
G0643,9300.358
G0806,9300.358
G0969,9300.358
G0970,9300.358
G1203,9300.358
G0008,9300.359
G0033,9300.359
G0042,9300.359
G0060,9300.359
G0111,9300.359
G0126,9300.359
G0132,9300.359
G0165,9300.359
G0570,9300.359
G0643,9300.359
G0806,9300.359
G0831,9300.359
G0913,9300.359
G1181,9300.359
G0008,9300.36
G0033,9300.36
G0037,9300.36
G0042,9300.36
G0082,9300.36
G0122,9300.36
G0132,9300.36
G0165,9300.36
G0570,9300.36
G0643,9300.36
G0649,9300.36
G0806,9300.36
G0965,9300.36
G0966,9300.36
G1204,9300.36
G0008,9300.361
G0033,9300.361
G0037,9300.361
G0042,9300.361
G0082,9300.361
G0122,9300.361
G0132,9300.361
G0165,9300.361
G0570,9300.361
G0643,9300.361
G0649,9300.361
G0806,9300.361
G0808,9300.361
G0890,9300.361
G1182,9300.361
G0008,9300.362
G0033,9300.362
G0037,9300.362
G0042,9300.362
G0082,9300.362
G0122,9300.362
G0132,9300.362
G0165,9300.362
G0570,9300.362
G0643,9300.362
G0649,9300.362
G0806,9300.362
G0965,9300.362
G0966,9300.362
G1205,9300.362
G0008,9300.363
G0033,9300.363
G0037,9300.363
G0042,9300.363
G0082,9300.363
G0122,9300.363
G0132,9300.363
G0165,9300.363
G0570,9300.363
G0643,9300.363
G0649,9300.363
G0806,9300.363
G0808,9300.363
G0890,9300.363
G1206,9300.363
G0008,9300.364
G0033,9300.364
G0042,9300.364
G0063,9300.364
G0112,9300.364
G0126,9300.364
G0132,9300.364
G0165,9300.364
G0570,9300.364
G0643,9300.364
G0806,9300.364
G0971,9300.364
G0972,9300.364
G1207,9300.364
G0008,9300.365
G0033,9300.365
G0042,9300.365
G0063,9300.365
G0112,9300.365
G0126,9300.365
G0132,9300.365
G0165,9300.365
G1183,9300.365
G0570,9300.365
G0643,9300.365
G0653,9300.365
G0806,9300.365
G0832,9300.365
G0914,9300.365
G0004,9300.366
G0033,9300.366
G0039,9300.366
G0042,9300.366
G0102,9300.366
G0123,9300.366
G0132,9300.366
G1184,9300.366
G0570,9300.366
G0646,9300.366
G0806,9300.366
G0818,9300.366
G0900,9300.366
G0008,9300.367
G0033,9300.367
G0042,9300.367
G0061,9300.367
G0083,9300.367
G0122,9300.367
G0132,9300.367
G0165,9300.367
G0570,9300.367
G0643,9300.367
G0652,9300.367
G0806,9300.367
G0967,9300.367
G0968,9300.367
G1265,9300.367
G0008,9300.368
G0033,9300.368
G0042,9300.368
G0061,9300.368
G0083,9300.368
G0122,9300.368
G0132,9300.368
G0165,9300.368
G1185,9300.368
G0570,9300.368
G0643,9300.368
G0652,9300.368
G0806,9300.368
G0809,9300.368
G0891,9300.368
G0004,9300.369
G0033,9300.369
G0039,9300.369
G0042,9300.369
G0091,9300.369
G0122,9300.369
G0132,9300.369
G1186,9300.369
G0570,9300.369
G0643,9300.369
G0646,9300.369
G0806,9300.369
G0810,9300.369
G0892,9300.369
G0007,9300.37
G0019,9300.37
G0033,9300.37
G0035,9300.37
G0042,9300.37
G0124,9300.37
G0132,9300.37
G0166,9300.37
G1187,9300.37
G0570,9300.37
G0644,9300.37
G0822,9300.37
G0904,9300.37
G0653,9300.37
G0806,9300.37
G0007,9300.371
G0019,9300.371
G0033,9300.371
G0042,9300.371
G0124,9300.371
G0132,9300.371
G0166,9300.371
G1188,9300.371
G0570,9300.371
G0644,9300.371
G0823,9300.371
G0905,9300.371
G0806,9300.371
G0391,9300.371
G0531,9300.371
G0019,9300.372
G0033,9300.372
G0042,9300.372
G0528,9300.372
G0570,9300.372
G0644,9300.372
G0696,9300.372
G0806,9300.372
G0824,9300.372
G0906,9300.372
G0124,9300.372
G0132,9300.372
G0136,9300.372
G0139,9300.372
G0390,9300.372
G0437,9300.372
G1189,9300.372
G0019,9300.373
G0033,9300.373
G0042,9300.373
G1190,9300.373
G0528,9300.373
G0570,9300.373
G0644,9300.373
G0696,9300.373
G0825,9300.373
G0907,9300.373
G0391,9300.373
G0437,9300.373
G0531,9300.373
G0653,9300.373
G0806,9300.373
G0007,9300.374
G0019,9300.374
G0042,9300.374
G1191,9300.374
G0570,9300.374
G0644,9300.374
G0826,9300.374
G0908,9300.374
G0033,9300.374
G0124,9300.374
G0132,9300.374
G0136,9300.374
G0139,9300.374
G0390,9300.374
G0437,9300.374
G0531,9300.374
G0653,9300.374
G0806,9300.374
G0007,9300.375
G0019,9300.375
G0042,9300.375
G0124,9300.375
G1192,9300.375
G0570,9300.375
G0644,9300.375
G0827,9300.375
G0909,9300.375
G0653,9300.375
G0806,9300.375
G0004,9300.376
G0033,9300.376
G0039,9300.376
G0042,9300.376
G0108,9300.376
G0126,9300.376
G0132,9300.376
G1194,9300.376
G0396,9300.376
G0531,9300.376
G0570,9300.376
G0646,9300.376
G0806,9300.376
G0833,9300.376
G0915,9300.376
G0042,9300.377
G0106,9300.377
G0123,9300.377
G0132,9300.377
G1195,9300.377
G0357,9300.377
G0531,9300.377
G0544,9300.377
G0570,9300.377
G0643,9300.377
G0806,9300.377
G0819,9300.377
G0901,9300.377
G0042,9300.378
G0107,9300.378
G0123,9300.378
G0132,9300.378
G1196,9300.378
G0358,9300.378
G0531,9300.378
G0544,9300.378
G0570,9300.378
G0643,9300.378
G0806,9300.378
G0820,9300.378
G0902,9300.378
G0042,9300.379
G1197,9300.379
G0570,9300.379
G0643,9300.379
G0806,9300.379
G0821,9300.379
G0903,9300.379
G0019,9300.38
G0042,9300.38
G0124,9300.38
G1199,9300.38
G0570,9300.38
G0644,9300.38
G0830,9300.38
G0912,9300.38
G0653,9300.38
G0806,9300.38
G0042,9300.381
G1210,9300.381
G0570,9300.381
G0643,9300.381
G1224,9300.381
G1225,9300.381
G0123,9300.381
G0132,9300.381
G0806,9300.381
G0042,9300.382
G1211,9300.382
G0570,9300.382
G0643,9300.382
G1226,9300.382
G1227,9300.382
G0123,9300.382
G0132,9300.382
G0806,9300.382
G0003,9300.383
G0033,9300.383
G0040,9300.383
G0042,9300.383
G0099,9300.383
G0123,9300.383
G0132,9300.383
G1177,9300.383
G1200,9300.383
G0342,9300.383
G0531,9300.383
G0544,9300.383
G0570,9300.383
G0646,9300.383
G0806,9300.383
G0815,9300.383
G0897,9300.383
G0003,9300.384
G0033,9300.384
G0040,9300.384
G0042,9300.384
G0100,9300.384
G0123,9300.384
G0132,9300.384
G1264,9300.384
G1201,9300.384
G0343,9300.384
G0531,9300.384
G0544,9300.384
G0570,9300.384
G0646,9300.384
G0806,9300.384
G0816,9300.384
G0898,9300.384
G0003,9300.385
G0033,9300.385
G0040,9300.385
G0042,9300.385
G0101,9300.385
G0123,9300.385
G0132,9300.385
G1202,9300.385
G0344,9300.385
G0531,9300.385
G0544,9300.385
G0570,9300.385
G0646,9300.385
G0806,9300.385
G0817,9300.385
G0899,9300.385
G0042,9300.386
G0126,9300.386
G0132,9300.386
G0643,9300.386
G0806,9300.386
G1267,9300.386
G1268,9300.386
G0005,9300.387
G0013,9300.387
G0042,9300.387
G1187,9300.387
G0520,9300.387
G0570,9300.387
G0837,9300.387
G0806,9300.387
G0644,9300.387
G0124,9300.387
G0005,9300.388
G0033,9300.388
G0035,9300.388
G0042,9300.388
G1187,9300.388
G0644,9300.388
G0836,9300.388
G0806,9300.388
G0531,9300.388
G0570,9300.388
G0019,9300.389
G0033,9300.389
G0042,9300.389
G0124,9300.389
G0188,9300.389
G1189,9300.389
G0450,9300.389
G0528,9300.389
G0570,9300.389
G0571,9300.389
G0644,9300.389
G0697,9300.389
G0835,9300.389
G0806,9300.389
G0042,9300.39
G1199,9300.39
G0570,9300.39
G0806,9300.39
G0644,9300.39
G0019,9300.391
G0042,9300.391
G0124,9300.391
G0570,9300.391
G0644,9300.391
G0806,9300.391
G0735,9300.901
G0736,9300.902
G0737,9300.903
G0738,9300.904
G0739,9300.905
G0740,9300.906
G0741,9300.907
G0742,9300.908
G0743,9300.909
G0744,9300.91
G0745,9300.911
G0746,9300.912
G0747,9300.913
G0748,9300.914
G0749,9300.915
G0750,9300.916
G0751,9300.917
G0752,9300.918
G0753,9300.919
G0754,9300.92
G0755,9300.921
G0756,9300.922
G0757,9300.923
G0758,9300.924
G0759,9300.925
G0760,9300.926
G0570,9500.001
G0570,9500.002
G0570,9500.003
G0570,9500.004
G0570,9500.005
G0570,9500.006
G0570,9500.007
G0570,9500.008
G0570,9500.009
G0570,9500.01
G0570,9500.011
G0570,9500.012
G0570,9500.013
G0570,9500.014
G0570,9500.015
G0570,9500.016
G0570,9500.017
G0570,9500.018
G0570,9500.019
G0570,9500.02
G0570,9500.021
G0570,9500.022
G0570,9500.023
G0570,9500.024
G0570,9500.025
G0570,9500.026
G0570,9500.027
G0570,9500.028
G0570,9500.029
G0570,9500.03
G0570,9500.031
G0570,9500.032
G0570,9500.033
G0834,9602.001
G0806,9602.002
G1136,9602.002
G0840,9603.001
G1134,9603.001
G1137,9603.001
G0806,9603.002
G1134,9603.004
G0001,0191.ELEbased
G0031,0191.ELEbased
G0121,0191.ELEbased
G0130,0191.ELEbased
G0705,0191.ELEbased
G0001,0194.ELEbased
G0031,0194.ELEbased
G0121,0194.ELEbased
G0130,0194.ELEbased
G0001,0195.ELEbased
G0031,0195.ELEbased
G0121,0195.ELEbased
G0130,0195.ELEbased
G0723,0195.ELEbased
G0001,0870.ELEbased
G0031,0870.ELEbased
G0032,0870.ELEbased
G0034,0870.ELEbased
G0121,0870.ELEbased
G0001,0875.ELEbased
G0031,0875.ELEbased
G0032,0875.ELEbased
G0048,0875.ELEbased
G0121,0875.ELEbased
G0961,0875.ELEbased
G0066,3526.9
G0066,3525.ELEbased
G0064,4501.9
G0064,4500.ELEbased
G0729,3556.9
G0729,3555.ELEbased
G0728,4556.9
G0728,4555.ELEbased
G0038,7250.ELEbased
G0043,7250.ELEbased
G0069,7250.ELEbased
G0131,7250.ELEbased
G0429,7250.ELEbased
G0531,7250.ELEbased
G0806,7250.ELEbased
G0038,7251.ELEbased
G0043,7251.ELEbased
G0068,7251.ELEbased
G0131,7251.ELEbased
G0430,7251.ELEbased
G0531,7251.ELEbased
G0806,7251.ELEbased
G0702,7254.ELEbased
G0806,7254.ELEbased
G0701,7255.ELEbased
G0806,7255.ELEbased
G0168,870.ELEbased
G0530,870.ELEbased
G0168,875.ELEbased
G0029,9002.ELEbased
G0049,9002.ELEbased
G0050,9002.ELEbased
G0051,9002.ELEbased
G0076,9002.ELEbased
G0530,9002.ELEbased
G0067,9006.ELEbased
G0065,9007.ELEbased
G1135,9600.ELEbased
